Label,lumMean,lumSD,area,lwMean,lwSD,mwMean,mwSD,swMean,swSD
Hopetown_aucampiae_x/0227_0232_a6,0.122319469,0.038134288,100580,0.122319469,0.038134288,0.110760614,0.032842207,0.074737251,0.016223584
Hopetown_aucampiae_x/0227_0232_b1,0.049944076,0.011105160,8262,0.049944076,0.011105160,0.040372867,0.009161442,0.031553602,0.005235291
Hopetown_aucampiae_x/0227_0232_b10,0.076188629,0.027130096,1074621,0.076188629,0.027130096,0.063539898,0.021899210,0.050888233,0.011744138
Hopetown_aucampiae_x/0227_0232_b2,0.089910083,0.030781128,46880,0.089910083,0.030781128,0.075498965,0.026240552,0.051051569,0.013209449
Hopetown_aucampiae_x/0227_0232_b3,0.060235295,0.014553593,772756,0.060235295,0.014553593,0.054624511,0.013672026,0.047201757,0.009476287
Hopetown_aucampiae_x/0227_0232_b4,0.080662158,0.029724686,423680,0.080662158,0.029724686,0.067599964,0.026159729,0.050986341,0.014602366
Hopetown_aucampiae_x/0227_0232_b5,0.068983612,0.019631058,689602,0.068983612,0.019631058,0.055330360,0.016998731,0.044704591,0.011182902
Hopetown_aucampiae_x/0227_0232_b6,0.069704298,0.018991008,1348968,0.069704298,0.018991008,0.056866180,0.016404375,0.047267640,0.009739651
Hopetown_aucampiae_x/0227_0232_b7,0.069888234,0.025733730,86412,0.069888234,0.025733730,0.058423995,0.022885201,0.042538667,0.014503237
Hopetown_aucampiae_x/0227_0232_b8,0.055351215,0.010591558,8021,0.055351215,0.010591558,0.045501975,0.009197736,0.038905363,0.005301624
Hopetown_aucampiae_x/0227_0232_b9,0.076291077,0.011214356,57744,0.076291077,0.011214356,0.060326112,0.009501117,0.046553220,0.005577873
Hopetown_aucampiae_x/0227_0232_c1,0.060711154,0.013818237,8345,0.060711154,0.013818237,0.049937375,0.012379147,0.033799856,0.006912236
Hopetown_aucampiae_x/0227_0232_c10,0.016527673,0.011069471,58404,0.016527673,0.011069471,0.016454894,0.009989894,0.016918087,0.006506171
Hopetown_aucampiae_x/0227_0232_c11,0.016527673,0.011069471,58404,0.016527673,0.011069471,0.016454894,0.009989894,0.016918087,0.006506171
Hopetown_aucampiae_x/0227_0232_c12,0.027913616,0.013820312,33852,0.027913616,0.013820312,0.026572282,0.012267162,0.022684325,0.007693845
Hopetown_aucampiae_x/0227_0232_c13,0.027913616,0.013820312,33852,0.027913616,0.013820312,0.026572282,0.012267162,0.022684325,0.007693845
Hopetown_aucampiae_x/0227_0232_c14,0.027913616,0.013820312,33852,0.027913616,0.013820312,0.026572282,0.012267162,0.022684325,0.007693845
Hopetown_aucampiae_x/0227_0232_c2,0.060711154,0.013818237,8345,0.060711154,0.013818237,0.049937375,0.012379147,0.033799856,0.006912236
Hopetown_aucampiae_x/0227_0232_c3,0.030572966,0.015495252,12959,0.030572966,0.015495252,0.027922016,0.013423277,0.022821741,0.007523579
Hopetown_aucampiae_x/0227_0232_c4,0.047656369,0.015012661,24165,0.047656369,0.015012661,0.039632102,0.012608692,0.028959269,0.006616914
Hopetown_aucampiae_x/0227_0232_c5,0.056567967,0.016372490,22701,0.056567967,0.016372490,0.046903010,0.013695104,0.032456474,0.007310509
Hopetown_aucampiae_x/0227_0232_c6,0.033980874,0.013781789,32257,0.033980874,0.013781789,0.029027456,0.011943526,0.023934559,0.006651573
Hopetown_aucampiae_x/0227_0232_c7,0.033677864,0.017324512,54338,0.033677864,0.017324512,0.029940038,0.014941875,0.024805940,0.008579603
Hopetown_aucampiae_x/0227_0232_c8,0.023400696,0.012547740,70805,0.023400696,0.012547740,0.021556297,0.011097719,0.019468593,0.006630964
Hopetown_aucampiae_x/0227_0232_c9,0.023400696,0.012547740,70805,0.023400696,0.012547740,0.021556297,0.011097719,0.019468593,0.006630964
Hopetown_aucampiae_x/0227_0232_p1,0.080662158,0.029724686,423680,0.080662158,0.029724686,0.067599964,0.026159729,0.050986341,0.014602366
Hopetown_aucampiae_x/0227_0232_p10,0.069704298,0.018991008,1348968,0.069704298,0.018991008,0.056866180,0.016404375,0.047267640,0.009739651
Hopetown_aucampiae_x/0227_0232_p11,0.069704298,0.018991008,1348968,0.069704298,0.018991008,0.056866180,0.016404375,0.047267640,0.009739651
Hopetown_aucampiae_x/0227_0232_p12,0.069704298,0.018991008,1348968,0.069704298,0.018991008,0.056866180,0.016404375,0.047267640,0.009739651
Hopetown_aucampiae_x/0227_0232_p13,0.076188629,0.027130096,1074621,0.076188629,0.027130096,0.063539898,0.021899210,0.050888233,0.011744138
Hopetown_aucampiae_x/0227_0232_p2,0.080662158,0.029724686,423680,0.080662158,0.029724686,0.067599964,0.026159729,0.050986341,0.014602366
Hopetown_aucampiae_x/0227_0232_p3,0.068983612,0.019631058,689602,0.068983612,0.019631058,0.055330360,0.016998731,0.044704591,0.011182902
Hopetown_aucampiae_x/0227_0232_p4,0.068983612,0.019631058,689602,0.068983612,0.019631058,0.055330360,0.016998731,0.044704591,0.011182902
Hopetown_aucampiae_x/0227_0232_p5,0.068983612,0.019631058,689602,0.068983612,0.019631058,0.055330360,0.016998731,0.044704591,0.011182902
Hopetown_aucampiae_x/0227_0232_p6,0.068983612,0.019631058,689602,0.068983612,0.019631058,0.055330360,0.016998731,0.044704591,0.011182902
Hopetown_aucampiae_x/0227_0232_p7,0.069704298,0.018991008,1348968,0.069704298,0.018991008,0.056866180,0.016404375,0.047267640,0.009739651
Hopetown_aucampiae_x/0227_0232_p8,0.069704298,0.018991008,1348968,0.069704298,0.018991008,0.056866180,0.016404375,0.047267640,0.009739651
Hopetown_aucampiae_x/0227_0232_p9,0.069704298,0.018991008,1348968,0.069704298,0.018991008,0.056866180,0.016404375,0.047267640,0.009739651
Hopetown_aucampiae_x/0233_0238_a1,0.089287424,0.025601265,83500,0.089287424,0.025601265,0.083444128,0.022205088,0.061344535,0.011204580
Hopetown_aucampiae_x/0233_0238_a2,0.086723189,0.030128074,45563,0.086723189,0.030128074,0.079741323,0.026068178,0.057534391,0.013521844
Hopetown_aucampiae_x/0233_0238_a3,0.121473507,0.028984690,72906,0.121473507,0.028984690,0.110445041,0.025393179,0.076151920,0.015382877
Hopetown_aucampiae_x/0233_0238_a4,0.113746156,0.029973093,88924,0.113746156,0.029973093,0.102624076,0.025742907,0.070121086,0.014340409
Hopetown_aucampiae_x/0233_0238_a5,0.077294801,0.025796665,148814,0.077294801,0.025796665,0.070841780,0.022320530,0.055630895,0.012499905
Hopetown_aucampiae_x/0233_0238_a6,0.087499943,0.031772347,102405,0.087499943,0.031772347,0.078254327,0.027708223,0.059382740,0.017424923
Hopetown_aucampiae_x/0233_0238_a7,0.086116345,0.025533869,106595,0.086116345,0.025533869,0.077867300,0.022114785,0.059727383,0.012351664
Hopetown_aucampiae_x/0233_0238_a8,0.089023196,0.026423510,123340,0.089023196,0.026423510,0.080361858,0.022729607,0.060050404,0.013078649
Hopetown_aucampiae_x/0233_0238_b1,0.073034546,0.023325692,376102,0.073034546,0.023325692,0.054692856,0.019913041,0.038280732,0.012790798
Hopetown_aucampiae_x/0233_0238_b10,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_b11,0.033387953,0.012658475,15583,0.033387953,0.012658475,0.031859356,0.011318745,0.030782817,0.008262838
Hopetown_aucampiae_x/0233_0238_b12,0.040647759,0.008759692,10297,0.040647759,0.008759692,0.040756561,0.008462709,0.042120128,0.007490132
Hopetown_aucampiae_x/0233_0238_b13,0.058187483,0.015166627,229500,0.058187483,0.015166627,0.047089666,0.012329701,0.042992183,0.007626447
Hopetown_aucampiae_x/0233_0238_b2,0.055412893,0.020748908,25005,0.055412893,0.020748908,0.047666391,0.017826962,0.036685383,0.010539671
Hopetown_aucampiae_x/0233_0238_b3,0.054934561,0.023295248,24638,0.054934561,0.023295248,0.045080336,0.019241423,0.033865646,0.010663587
Hopetown_aucampiae_x/0233_0238_b4,0.037546689,0.015887255,41338,0.037546689,0.015887255,0.030924903,0.013024943,0.028942830,0.008588929
Hopetown_aucampiae_x/0233_0238_b5,0.050508787,0.019963489,36839,0.050508787,0.019963489,0.046286939,0.017915112,0.038699578,0.011215727
Hopetown_aucampiae_x/0233_0238_b6,0.038330993,0.014414589,9784,0.038330993,0.014414589,0.031294546,0.012117302,0.028808612,0.008530433
Hopetown_aucampiae_x/0233_0238_b7,0.068621645,0.021103180,58960,0.068621645,0.021103180,0.057926034,0.018156529,0.044290521,0.010519122
Hopetown_aucampiae_x/0233_0238_b8,0.079493909,0.026461585,141497,0.079493909,0.026461585,0.065694652,0.022690631,0.046800780,0.013458674
Hopetown_aucampiae_x/0233_0238_b9,0.044493241,0.014012469,485750,0.044493241,0.014012469,0.041352177,0.012369568,0.041084539,0.008782163
Hopetown_aucampiae_x/0233_0238_c1,0.037186143,0.012293929,78345,0.037186143,0.012293929,0.032335533,0.010897702,0.025464130,0.006538185
Hopetown_aucampiae_x/0233_0238_c2,0.037186143,0.012293929,78345,0.037186143,0.012293929,0.032335533,0.010897702,0.025464130,0.006538185
Hopetown_aucampiae_x/0233_0238_c3,0.049499706,0.012557481,7414,0.049499706,0.012557481,0.040469347,0.011001438,0.028480077,0.006522029
Hopetown_aucampiae_x/0233_0238_c4,0.047364302,0.012586925,15321,0.047364302,0.012586925,0.037991573,0.010855552,0.026661575,0.005891150
Hopetown_aucampiae_x/0233_0238_c5,0.038780692,0.016407535,16434,0.038780692,0.016407535,0.032888563,0.013983722,0.026008371,0.007561567
Hopetown_aucampiae_x/0233_0238_c6,0.029768961,0.015897634,33139,0.029768961,0.015897634,0.027153627,0.013496932,0.022699210,0.008395673
Hopetown_aucampiae_x/0233_0238_c7,0.024511035,0.011278068,25209,0.024511035,0.011278068,0.023421233,0.009863845,0.019935562,0.005899964
Hopetown_aucampiae_x/0233_0238_c8,0.032822507,0.010027290,12312,0.032822507,0.010027290,0.029589434,0.008640231,0.025378817,0.005396540
Hopetown_aucampiae_x/0233_0238_p1,0.073034546,0.023325692,376102,0.073034546,0.023325692,0.054692856,0.019913041,0.038280732,0.012790798
Hopetown_aucampiae_x/0233_0238_p10,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_p11,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_p12,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_p13,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_p14,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_p2,0.068621645,0.021103180,58960,0.068621645,0.021103180,0.057926034,0.018156529,0.044290521,0.010519122
Hopetown_aucampiae_x/0233_0238_p3,0.044493241,0.014012469,485750,0.044493241,0.014012469,0.041352177,0.012369568,0.041084539,0.008782163
Hopetown_aucampiae_x/0233_0238_p4,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_p5,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_p6,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_p7,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_p8,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0233_0238_p9,0.072313327,0.017079204,1549018,0.072313327,0.017079204,0.063332847,0.015450188,0.054646401,0.011148695
Hopetown_aucampiae_x/0242_0247_a1,0.126008177,0.031067952,111612,0.126008177,0.031067952,0.120309974,0.027555703,0.094125907,0.014167560
Hopetown_aucampiae_x/0242_0247_a2,0.131462473,0.031516035,142215,0.131462473,0.031516035,0.125136733,0.027939750,0.097685502,0.014179474
Hopetown_aucampiae_x/0242_0247_a3,0.131274099,0.035793306,110595,0.131274099,0.035793306,0.122999631,0.031968489,0.096843462,0.018131890
Hopetown_aucampiae_x/0242_0247_a4,0.137713484,0.058341851,88613,0.137713484,0.058341851,0.130224494,0.054877569,0.102316411,0.036945805
Hopetown_aucampiae_x/0242_0247_a5,0.114124868,0.032199362,75613,0.114124868,0.032199362,0.108825288,0.029065993,0.089234241,0.017083186
Hopetown_aucampiae_x/0242_0247_a6,0.113209232,0.028823112,121606,0.113209232,0.028823112,0.107481941,0.026130395,0.088989255,0.015322700
Hopetown_aucampiae_x/0242_0247_b1,0.074198809,0.011792693,969790,0.074198809,0.011792693,0.068189372,0.010567486,0.064668721,0.007256925
Hopetown_aucampiae_x/0242_0247_b2,0.106142362,0.044805412,6405,0.106142362,0.044805412,0.090377613,0.038532505,0.071979992,0.020062393
Hopetown_aucampiae_x/0242_0247_b3,0.218394151,0.053002748,667,0.218394151,0.053002748,0.198277173,0.053402660,0.127864932,0.040980168
Hopetown_aucampiae_x/0242_0247_b4,0.086133952,0.020988770,7827,0.086133952,0.020988770,0.076407525,0.019987776,0.064327592,0.011461438
Hopetown_aucampiae_x/0242_0247_c1,0.071179104,0.016135759,32244,0.071179104,0.016135759,0.061890213,0.014015145,0.048952957,0.007626291
Hopetown_aucampiae_x/0242_0247_c10,0.073023902,0.022916415,51937,0.073023902,0.022916415,0.067653894,0.019649259,0.052753487,0.011215728
Hopetown_aucampiae_x/0242_0247_c11,0.060750368,0.018853310,31794,0.060750368,0.018853310,0.056280484,0.016254429,0.046705936,0.008855595
Hopetown_aucampiae_x/0242_0247_c12,0.064352587,0.013118993,90489,0.064352587,0.013118993,0.058484200,0.011834759,0.047856484,0.007412677
Hopetown_aucampiae_x/0242_0247_c13,0.057387946,0.017003017,68689,0.057387946,0.017003017,0.053833629,0.014851459,0.044723835,0.008805494
Hopetown_aucampiae_x/0242_0247_c14,0.071082621,0.016019154,23259,0.071082621,0.016019154,0.063224373,0.014001923,0.050467393,0.008042760
Hopetown_aucampiae_x/0242_0247_c15,0.076927023,0.027199261,26375,0.076927023,0.027199261,0.068977078,0.025835655,0.053876785,0.020173963
Hopetown_aucampiae_x/0242_0247_c16,0.067724364,0.025535548,35897,0.067724364,0.025535548,0.063813795,0.023070532,0.051485224,0.014376236
Hopetown_aucampiae_x/0242_0247_c17,0.073083378,0.020690808,24481,0.073083378,0.020690808,0.064353361,0.017569560,0.050334127,0.009370762
Hopetown_aucampiae_x/0242_0247_c18,0.063920144,0.022513740,50349,0.063920144,0.022513740,0.058847823,0.019884067,0.046401714,0.012158175
Hopetown_aucampiae_x/0242_0247_c19,0.053722944,0.014036994,31841,0.053722944,0.014036994,0.048706013,0.012443246,0.042451959,0.007214517
Hopetown_aucampiae_x/0242_0247_c2,0.071179104,0.016135759,32244,0.071179104,0.016135759,0.061890213,0.014015145,0.048952957,0.007626291
Hopetown_aucampiae_x/0242_0247_c3,0.105499057,0.027120501,29899,0.105499057,0.027120501,0.092301524,0.024253697,0.066939157,0.014178423
Hopetown_aucampiae_x/0242_0247_c4,0.055969272,0.016356863,46470,0.055969272,0.016356863,0.049750625,0.014220732,0.043646238,0.007942339
Hopetown_aucampiae_x/0242_0247_c5,0.074017450,0.016887105,48457,0.074017450,0.016887105,0.068915803,0.015050432,0.054005595,0.009547219
Hopetown_aucampiae_x/0242_0247_c6,0.053722944,0.014036994,31841,0.053722944,0.014036994,0.048706013,0.012443246,0.042451959,0.007214517
Hopetown_aucampiae_x/0242_0247_c7,0.078726209,0.022993953,96248,0.078726209,0.022993953,0.072148811,0.020383468,0.055150601,0.012789368
Hopetown_aucampiae_x/0242_0247_c8,0.078726209,0.022993953,96248,0.078726209,0.022993953,0.072148811,0.020383468,0.055150601,0.012789368
Hopetown_aucampiae_x/0242_0247_c9,0.073023902,0.022916415,51937,0.073023902,0.022916415,0.067653894,0.019649259,0.052753487,0.011215728
Hopetown_aucampiae_x/0242_0247_p1,0.074198809,0.011792693,969790,0.074198809,0.011792693,0.068189372,0.010567486,0.064668721,0.007256925
Hopetown_aucampiae_x/0242_0247_p2,0.074198809,0.011792693,969790,0.074198809,0.011792693,0.068189372,0.010567486,0.064668721,0.007256925
Hopetown_aucampiae_x/0242_0247_p3,0.074198809,0.011792693,969790,0.074198809,0.011792693,0.068189372,0.010567486,0.064668721,0.007256925
Hopetown_aucampiae_x/0242_0247_p4,0.074198809,0.011792693,969790,0.074198809,0.011792693,0.068189372,0.010567486,0.064668721,0.007256925
Hopetown_aucampiae_x/0248_0253_a1,0.114362129,0.023977686,129583,0.114362129,0.023977686,0.113596031,0.022600049,0.092174969,0.013854578
Hopetown_aucampiae_x/0248_0253_a10,0.121008024,0.028044926,135299,0.121008024,0.028044926,0.119017005,0.026544712,0.094234695,0.016019497
Hopetown_aucampiae_x/0248_0253_a2,0.134053192,0.034017146,100359,0.134053192,0.034017146,0.131644019,0.032364097,0.101902245,0.019598488
Hopetown_aucampiae_x/0248_0253_a3,0.117312156,0.033036531,194022,0.117312156,0.033036531,0.116841858,0.031881051,0.092827372,0.020842300
Hopetown_aucampiae_x/0248_0253_a4,0.113754864,0.035089415,109501,0.113754864,0.035089415,0.113612375,0.033584630,0.091503454,0.021252419
Hopetown_aucampiae_x/0248_0253_a5,0.137639215,0.028528834,130286,0.137639215,0.028528834,0.135914581,0.027365497,0.105940568,0.017717507
Hopetown_aucampiae_x/0248_0253_a6,0.134332333,0.028971220,102481,0.134332333,0.028971220,0.132407364,0.027218560,0.103524169,0.016787233
Hopetown_aucampiae_x/0248_0253_a7,0.132591341,0.027872068,138800,0.132591341,0.027872068,0.131005020,0.026454793,0.101841223,0.016457334
Hopetown_aucampiae_x/0248_0253_a8,0.136309579,0.030208243,82052,0.136309579,0.030208243,0.134076295,0.028125058,0.103688390,0.017156672
Hopetown_aucampiae_x/0248_0253_a9,0.117101860,0.027179069,116677,0.117101860,0.027179069,0.116191951,0.025609860,0.092303140,0.014663778
Hopetown_aucampiae_x/0248_0253_b1,0.412161206,0.101647369,89139,0.412161206,0.101647369,0.381835255,0.098014875,0.264847707,0.071371822
Hopetown_aucampiae_x/0248_0253_b10,0.132667459,0.046091549,2015,0.132667459,0.046091549,0.129509548,0.044707138,0.108655164,0.031984505
Hopetown_aucampiae_x/0248_0253_b11,0.095733793,0.015267320,25727,0.095733793,0.015267320,0.090532663,0.014179117,0.079239287,0.009588616
Hopetown_aucampiae_x/0248_0253_b12,0.260546222,0.078270866,38399,0.260546222,0.078270866,0.235396303,0.073726866,0.157524994,0.052829673
Hopetown_aucampiae_x/0248_0253_b2,0.220114652,0.067138550,86927,0.220114652,0.067138550,0.200300513,0.061064828,0.132630607,0.038407218
Hopetown_aucampiae_x/0248_0253_b3,0.349543039,0.110691813,40482,0.349543039,0.110691813,0.327944485,0.105514016,0.233033369,0.075582294
Hopetown_aucampiae_x/0248_0253_b4,0.097649181,0.028361750,32621,0.097649181,0.028361750,0.099191045,0.028124246,0.093050088,0.020846790
Hopetown_aucampiae_x/0248_0253_b5,0.347100929,0.076405109,25909,0.347100929,0.076405109,0.333194098,0.075093114,0.262419331,0.060110751
Hopetown_aucampiae_x/0248_0253_b6,0.280622305,0.095465125,252826,0.280622305,0.095465125,0.266255172,0.092704167,0.202463759,0.073323463
Hopetown_aucampiae_x/0248_0253_b7,0.220377799,0.035785578,5816,0.220377799,0.035785578,0.206618536,0.034080164,0.157802136,0.026581273
Hopetown_aucampiae_x/0248_0253_b8,0.170520505,0.047480843,164053,0.170520505,0.047480843,0.167023431,0.046375924,0.141504768,0.034397262
Hopetown_aucampiae_x/0248_0253_b9,0.340159690,0.092072479,15405,0.340159690,0.092072479,0.314411923,0.087756502,0.214399116,0.060835164
Hopetown_aucampiae_x/0248_0253_c1,0.075512941,0.023050652,2191,0.075512941,0.023050652,0.071186399,0.022320650,0.062151607,0.016915221
Hopetown_aucampiae_x/0248_0253_c10,0.064039301,0.014800457,24821,0.064039301,0.014800457,0.059718463,0.012910010,0.053356233,0.007307505
Hopetown_aucampiae_x/0248_0253_c11,0.064039301,0.014800457,24821,0.064039301,0.014800457,0.059718463,0.012910010,0.053356233,0.007307505
Hopetown_aucampiae_x/0248_0253_c12,0.124560318,0.028449542,9394,0.124560318,0.028449542,0.111664711,0.026508398,0.083342656,0.017222699
Hopetown_aucampiae_x/0248_0253_c2,0.060609123,0.015541896,6726,0.060609123,0.015541896,0.056589906,0.013780226,0.050457881,0.007911144
Hopetown_aucampiae_x/0248_0253_c3,0.069030995,0.013306201,4921,0.069030995,0.013306201,0.063370899,0.011940400,0.054757302,0.007568963
