Label,lumMean,lumSD,area,lwMean,lwSD,mwMean,mwSD,swMean,swSD,vsMean,vsSD,dblMean,dblSD
Vrede_Hallii_IH/0794_0798_c10,0.181678847,0.050172024,30891,0.181678847,0.050172024,0.106157147,0.046371341,0.070221613,0.037633682,0.059878315,0.026053387,0.122331989,0.043869933
Vrede_Hallii_IH/0794_0798_c11,0.231371045,0.058604612,58021,0.231371045,0.058604612,0.147185394,0.051662903,0.097516011,0.039530051,0.076433463,0.028289007,0.164063709,0.050260679
Vrede_Hallii_IH/0794_0798_c12,0.177973695,0.055316883,27804,0.177973695,0.055316883,0.104463678,0.046395908,0.068220906,0.036111486,0.056953297,0.025554162,0.119930837,0.044967086
Vrede_Hallii_IH/0794_0798_c13,0.221365102,0.068020547,23584,0.221365102,0.068020547,0.129182389,0.063091602,0.083308502,0.050586173,0.067820600,0.035158972,0.148632156,0.060506006
Vrede_Hallii_IH/0794_0798_c14,0.205828806,0.059262562,17599,0.205828806,0.059262562,0.112035294,0.054396618,0.069874184,0.043289133,0.057779714,0.030351181,0.132390286,0.051836125
Vrede_Hallii_IH/0794_0798_c15,0.219379551,0.047656037,31112,0.219379551,0.047656037,0.121824707,0.043133591,0.076289160,0.033498904,0.063725466,0.022809634,0.142822062,0.040710429
Vrede_Hallii_IH/0794_0798_c16,0.219379551,0.047656037,31112,0.219379551,0.047656037,0.121824707,0.043133591,0.076289160,0.033498904,0.063725466,0.022809634,0.142822062,0.040710429
Vrede_Hallii_IH/0794_0798_c17,0.330461229,0.065599282,20171,0.330461229,0.065599282,0.231913749,0.057628566,0.161598190,0.044289623,0.122308527,0.029987408,0.250444925,0.056779604
Vrede_Hallii_IH/0794_0798_c18,0.203663149,0.057389624,25973,0.203663149,0.057389624,0.111369992,0.047283886,0.069810739,0.035151515,0.058553881,0.022278654,0.131489586,0.045859262
Vrede_Hallii_IH/0794_0798_c19,0.203663149,0.057389624,25973,0.203663149,0.057389624,0.111369992,0.047283886,0.069810739,0.035151515,0.058553881,0.022278654,0.131489586,0.045859262
Vrede_Hallii_IH/0794_0798_c2,0.221708173,0.063152800,21830,0.221708173,0.063152800,0.123868903,0.054574180,0.080344897,0.042574428,0.065610785,0.026844664,0.145491966,0.052731068
Vrede_Hallii_IH/0794_0798_c3,0.164731040,0.055717569,46345,0.164731040,0.055717569,0.097668690,0.050033729,0.062285838,0.040266407,0.054929655,0.027381856,0.111018551,0.048394452
Vrede_Hallii_IH/0794_0798_c4,0.199907022,0.059932925,51680,0.199907022,0.059932925,0.113328945,0.056166823,0.073312352,0.046244884,0.064743749,0.032223854,0.131908304,0.053740950
Vrede_Hallii_IH/0794_0798_c5,0.196390008,0.064692083,41435,0.196390008,0.064692083,0.113411033,0.055888219,0.074054360,0.044667033,0.063503852,0.031489578,0.131089382,0.054686051
Vrede_Hallii_IH/0794_0798_c6,0.196390008,0.064692083,41435,0.196390008,0.064692083,0.113411033,0.055888219,0.074054360,0.044667033,0.063503852,0.031489578,0.131089382,0.054686051
Vrede_Hallii_IH/0794_0798_c7,0.261843119,0.047577723,26585,0.261843119,0.047577723,0.175787227,0.042920875,0.122521219,0.031673984,0.097921313,0.021413470,0.192948169,0.041404657
Vrede_Hallii_IH/0794_0798_c8,0.193046918,0.061087874,25111,0.193046918,0.061087874,0.118922228,0.053022642,0.078490985,0.041244552,0.065921548,0.027578624,0.133931940,0.051643785
Vrede_Hallii_IH/0794_0798_c9,0.181678847,0.050172024,30891,0.181678847,0.050172024,0.106157147,0.046371341,0.070221613,0.037633682,0.059878315,0.026053387,0.122331989,0.043869933
Vrede_Hallii_IH/0794_0798_p1,0.206560304,0.065735232,89307,0.206560304,0.065735232,0.153265539,0.049602110,0.111203539,0.038871284,0.090597313,0.028219726,0.162088566,0.051941716
Vrede_Hallii_IH/0800_0804_a1,0.156100580,0.047563291,42089,0.156100580,0.047563291,0.083139230,0.031570122,0.047950367,0.022235492,0.045034599,0.015260825,0.098528799,0.034483758
Vrede_Hallii_IH/0800_0804_a2,0.212943547,0.073066096,35842,0.212943547,0.073066096,0.114118239,0.050290929,0.067617774,0.036103588,0.058730595,0.023708723,0.135648645,0.054327879
Vrede_Hallii_IH/0800_0804_a3,0.195126781,0.050128313,68624,0.195126781,0.050128313,0.112932162,0.038243952,0.067703731,0.026505339,0.056486439,0.017619545,0.129860011,0.039588287
Vrede_Hallii_IH/0800_0804_a4,0.169379711,0.047157088,75432,0.169379711,0.047157088,0.095620926,0.036197500,0.056191289,0.026443969,0.048662052,0.018821918,0.110775812,0.037817028
Vrede_Hallii_IH/0800_0804_a5,0.240616611,0.054337046,50346,0.240616611,0.054337046,0.133712835,0.041354931,0.079152113,0.028343027,0.065273333,0.018787847,0.156670590,0.042857094
Vrede_Hallii_IH/0800_0804_b1,0.139401836,0.060777858,756315,0.139401836,0.060777858,0.118418302,0.049238338,0.094924553,0.040802133,0.089175537,0.030083161,0.120532220,0.050407916
Vrede_Hallii_IH/0800_0804_b2,0.204312511,0.046317938,1422,0.204312511,0.046317938,0.183502886,0.046573227,0.132177891,0.033921341,0.097767249,0.023011191,0.181860489,0.044328347
Vrede_Hallii_IH/0800_0804_b3,0.120866756,0.035934243,1364,0.120866756,0.035934243,0.127967353,0.031851252,0.105143638,0.024640703,0.088817831,0.019489499,0.121377919,0.031394542
Vrede_Hallii_IH/0800_0804_b4,0.140896962,0.063880047,135826,0.140896962,0.063880047,0.103405353,0.048845397,0.076988596,0.039940589,0.072019714,0.030540988,0.109706866,0.051218615
Vrede_Hallii_IH/0800_0804_b5,0.165764357,0.066856003,17420,0.165764357,0.066856003,0.129777557,0.050837519,0.081255605,0.035019959,0.062224848,0.022436934,0.132510654,0.052870103
Vrede_Hallii_IH/0800_0804_b6,0.127390409,0.060763109,320568,0.127390409,0.060763109,0.100588094,0.046414600,0.077436712,0.038843271,0.072699448,0.029617316,0.104157018,0.048545491
Vrede_Hallii_IH/0800_0804_b7,0.411081673,0.122616836,299554,0.411081673,0.122616836,0.360236137,0.107586629,0.321787226,0.096833345,0.282798052,0.080544741,0.370030476,0.110430017
Vrede_Hallii_IH/0800_0804_c1,0.129655692,0.042679818,11240,0.129655692,0.042679818,0.066499306,0.038951173,0.036765673,0.031251109,0.038387269,0.020800347,0.079528330,0.037030042
Vrede_Hallii_IH/0800_0804_c2,0.129655692,0.042679818,11240,0.129655692,0.042679818,0.066499306,0.038951173,0.036765673,0.031251109,0.038387269,0.020800347,0.079528330,0.037030042
Vrede_Hallii_IH/0800_0804_c3,0.130006949,0.042652095,11240,0.130006949,0.042652095,0.066757107,0.039068014,0.037035856,0.031534595,0.038599797,0.021004530,0.079814858,0.037103717
Vrede_Hallii_IH/0800_0804_c4,0.146251036,0.052787368,19585,0.146251036,0.052787368,0.067647595,0.039256941,0.036858750,0.029763746,0.038448780,0.019800268,0.085086509,0.039851987
Vrede_Hallii_IH/0800_0804_c5,0.105148347,0.032520795,13236,0.105148347,0.032520795,0.051917982,0.027681740,0.024950308,0.022226968,0.027127926,0.015511871,0.062317708,0.026610965
Vrede_Hallii_IH/0800_0804_c6,0.105148347,0.032520795,13236,0.105148347,0.032520795,0.051917982,0.027681740,0.024950308,0.022226968,0.027127926,0.015511871,0.062317708,0.026610965
Vrede_Hallii_IH/0800_0804_c7,0.114204579,0.049026186,17044,0.114204579,0.049026186,0.055367015,0.037761226,0.028097368,0.029077193,0.027772091,0.020534910,0.067673208,0.038076445
Vrede_Hallii_IH/0800_0804_c8,0.112983545,0.043098842,16564,0.112983545,0.043098842,0.056670113,0.033730985,0.029934342,0.026207906,0.029876563,0.017643242,0.068309631,0.033457046
Vrede_Hallii_IH/0800_0804_c9,0.134095706,0.050496820,13491,0.134095706,0.050496820,0.060538910,0.037093569,0.030142490,0.028112264,0.030381636,0.019484941,0.076657535,0.037730247
Vrede_Hallii_IH/0800_0804_p1,0.139401836,0.060777858,756315,0.139401836,0.060777858,0.118418302,0.049238338,0.094924553,0.040802133,0.089175537,0.030083161,0.120532220,0.050407916
Vrede_Hallii_IH/0800_0804_p2,0.139401836,0.060777858,756315,0.139401836,0.060777858,0.118418302,0.049238338,0.094924553,0.040802133,0.089175537,0.030083161,0.120532220,0.050407916
Vrede_Hallii_IH/0800_0804_p3,0.127390409,0.060763109,320568,0.127390409,0.060763109,0.100588094,0.046414600,0.077436712,0.038843271,0.072699448,0.029617316,0.104157018,0.048545491
Vrede_Hallii_IH/0807_0810_a1,0.676921253,0.156342679,125065,0.676921253,0.156342679,-0.007224693,0.019884632,0.117852377,0.040590126,0.158322353,0.038430692,0.223492745,0.060192972
Vrede_Hallii_IH/0807_0810_a2,0.665826205,0.152085968,98400,0.665826205,0.152085968,-0.014938621,0.019095529,0.109010486,0.038872954,0.151008764,0.036930707,0.216503042,0.058929543
Vrede_Hallii_IH/0807_0810_a3,0.711869431,0.161311063,91482,0.711869431,0.161311063,-0.008617368,0.019435905,0.108365434,0.039283894,0.151073339,0.037862626,0.234845329,0.062503150
Vrede_Hallii_IH/0807_0810_b1,0.244720398,0.072864857,25900,0.244720398,0.072864857,0.036250439,0.019379400,0.157461554,0.040997595,0.133632254,0.030402369,0.115178017,0.035977235
Vrede_Hallii_IH/0807_0810_b2,0.427316663,0.154448749,1271,0.427316663,0.154448749,0.037326230,0.029125738,0.153744173,0.083768908,0.147734809,0.066386323,0.170736262,0.070748272
Vrede_Hallii_IH/0807_0810_b3,0.391858104,0.169639252,1360474,0.391858104,0.169639252,0.009075508,0.020198637,0.137317108,0.053490012,0.150776271,0.047428001,0.143901918,0.066828172
Vrede_Hallii_IH/0807_0810_c1,0.402782678,0.118518960,14384,0.402782678,0.118518960,-0.024265321,0.027767294,0.054386563,0.046311903,0.086869533,0.033666091,0.116217818,0.046714795
Vrede_Hallii_IH/0807_0810_c10,0.333318283,0.088965855,22496,0.333318283,0.088965855,-0.024077055,0.017357527,0.044214690,0.030145153,0.072650917,0.025195531,0.093312944,0.034162656
Vrede_Hallii_IH/0807_0810_c2,0.400826345,0.118043445,14384,0.400826345,0.118043445,-0.023877427,0.028058995,0.054959989,0.047609531,0.087069625,0.034435524,0.115902318,0.046898306
Vrede_Hallii_IH/0807_0810_c3,0.406167914,0.134290257,24125,0.406167914,0.134290257,-0.026995109,0.026840351,0.048093307,0.047127763,0.082175299,0.036587496,0.115011069,0.051084906
Vrede_Hallii_IH/0807_0810_c4,0.443155159,0.118503562,11515,0.443155159,0.118503562,-0.028537027,0.028643346,0.052640876,0.052353328,0.089066290,0.036978308,0.127195411,0.049079826
Vrede_Hallii_IH/0807_0810_c5,0.419338379,0.105668023,17543,0.419338379,0.105668023,-0.016608265,0.030228571,0.074172612,0.055677887,0.104439343,0.039250358,0.127841717,0.046676775
Vrede_Hallii_IH/0807_0810_c6,0.488347600,0.116371967,44265,0.488347600,0.116371967,-0.022790247,0.025452590,0.066590823,0.039620586,0.105818234,0.031609791,0.144536310,0.045427522
Vrede_Hallii_IH/0807_0810_c7,0.488347600,0.116371967,44265,0.488347600,0.116371967,-0.022790247,0.025452590,0.066590823,0.039620586,0.105818234,0.031609791,0.144536310,0.045427522
Vrede_Hallii_IH/0807_0810_c8,0.361431852,0.093286645,19197,0.361431852,0.093286645,-0.024818578,0.022434403,0.046504360,0.034529406,0.078580905,0.027119423,0.100158016,0.036737908
Vrede_Hallii_IH/0807_0810_c9,0.361431852,0.093286645,19197,0.361431852,0.093286645,-0.024818578,0.022434403,0.046504360,0.034529406,0.078580905,0.027119423,0.100158016,0.036737908
Vrede_Hallii_IH/0807_0810_p1,0.391858104,0.169639252,1360474,0.391858104,0.169639252,0.009075508,0.020198637,0.137317108,0.053490012,0.150776271,0.047428001,0.143901918,0.066828172
Vrede_Hallii_IH/0807_0810_p2,0.391858104,0.169639252,1360474,0.391858104,0.169639252,0.009075508,0.020198637,0.137317108,0.053490012,0.150776271,0.047428001,0.143901918,0.066828172
Vrede_Hallii_IH/0807_0810_p3,0.391858104,0.169639252,1360474,0.391858104,0.169639252,0.009075508,0.020198637,0.137317108,0.053490012,0.150776271,0.047428001,0.143901918,0.066828172
Vrede_Hallii_IH/0813_0816_a1,0.171015763,0.049114850,55007,0.171015763,0.049114850,0.104719483,0.039920147,0.063662304,0.031334220,0.052766038,0.021937098,0.117368722,0.040568221
Vrede_Hallii_IH/0813_0816_a2,0.206337381,0.051364231,46481,0.206337381,0.051364231,0.122772414,0.043077873,0.077898896,0.035096089,0.063852225,0.025043507,0.140073351,0.043073989
Vrede_Hallii_IH/0813_0816_a3,0.178695557,0.049724575,44839,0.178695557,0.049724575,0.107192569,0.038616086,0.067376139,0.032064537,0.056558525,0.023553964,0.121599144,0.039634954
Vrede_Hallii_IH/0813_0816_b1,0.087793544,0.040415522,408310,0.087793544,0.040415522,0.063915186,0.033821371,0.047869529,0.030230775,0.053392014,0.024904329,0.067641239,0.034209928
Vrede_Hallii_IH/0813_0816_b10,0.497615589,0.161628143,10505,0.497615589,0.161628143,0.403423140,0.139015760,0.334688280,0.120065435,0.265482679,0.089014504,0.422084005,0.141933689
Vrede_Hallii_IH/0813_0816_b2,0.115743196,0.075893865,1327284,0.115743196,0.075893865,0.100074867,0.057859063,0.082439282,0.050286947,0.083853362,0.040178056,0.101166764,0.061262898
Vrede_Hallii_IH/0813_0816_b3,0.361908137,0.080553878,17343,0.361908137,0.080553878,0.257839111,0.074433168,0.190633032,0.064985331,0.150276370,0.050413782,0.278919923,0.073430803
Vrede_Hallii_IH/0813_0816_b4,0.195517470,0.070304156,10626,0.195517470,0.070304156,0.134388862,0.059296406,0.103134293,0.053229751,0.094056656,0.043100757,0.147156336,0.061498385
Vrede_Hallii_IH/0813_0816_b5,0.313929361,0.075501291,46943,0.313929361,0.075501291,0.222519756,0.062153950,0.156096709,0.050785449,0.120806514,0.037285716,0.239852927,0.063321447
Vrede_Hallii_IH/0813_0816_b6,0.257402760,0.031891930,6328,0.257402760,0.031891930,0.228146163,0.033094120,0.160656775,0.025713411,0.118623251,0.017500753,0.227357451,0.031091254
Vrede_Hallii_IH/0813_0816_b7,0.329396099,0.064664966,14357,0.329396099,0.064664966,0.259918122,0.062787159,0.203864036,0.057926521,0.165987267,0.046276685,0.272404916,0.061430837
Vrede_Hallii_IH/0813_0816_b8,0.218845185,0.051596094,1371,0.218845185,0.051596094,0.174545142,0.042071654,0.129445153,0.031847375,0.105117858,0.023179198,0.180749111,0.042322422
Vrede_Hallii_IH/0813_0816_b9,0.170364845,0.026438119,246,0.170364845,0.026438119,0.097786789,0.021889549,0.062055395,0.019682236,0.057306677,0.016954226,0.113255323,0.022101389
Vrede_Hallii_IH/0813_0816_c1,0.106599973,0.045583833,17663,0.106599973,0.045583833,0.048970947,0.037661363,0.021548849,0.029338943,0.024846706,0.020949116,0.060858248,0.036968924
Vrede_Hallii_IH/0813_0816_c2,0.110343653,0.050628334,14873,0.110343653,0.050628334,0.049228426,0.038838046,0.022236688,0.030515768,0.025792642,0.022271738,0.062217463,0.039190491
Vrede_Hallii_IH/0813_0816_c3,0.135164827,0.046503461,74393,0.135164827,0.046503461,0.063425960,0.042068910,0.032602794,0.032792630,0.033026715,0.023214424,0.079091127,0.039899732
Vrede_Hallii_IH/0813_0816_c4,0.135164827,0.046503461,74393,0.135164827,0.046503461,0.063425960,0.042068910,0.032602794,0.032792630,0.033026715,0.023214424,0.079091127,0.039899732
Vrede_Hallii_IH/0813_0816_c5,0.135164827,0.046503461,74393,0.135164827,0.046503461,0.063425960,0.042068910,0.032602794,0.032792630,0.033026715,0.023214424,0.079091127,0.039899732
Vrede_Hallii_IH/0813_0816_c6,0.116896241,0.044417290,21565,0.116896241,0.044417290,0.050321734,0.037440194,0.022200194,0.029010269,0.024950225,0.021478315,0.064769346,0.036070232
Vrede_Hallii_IH/0813_0816_c7,0.095063918,0.043375489,19738,0.095063918,0.043375489,0.041602510,0.034530253,0.014910439,0.027644538,0.019429629,0.019220349,0.052326361,0.034188426
Vrede_Hallii_IH/0813_0816_c8,0.123922573,0.066474720,13182,0.123922573,0.066474720,0.056695271,0.055078943,0.027283349,0.043761320,0.027932590,0.031329113,0.071285873,0.055483350
Vrede_Hallii_IH/0813_0816_c9,0.128454575,0.046732697,14648,0.128454575,0.046732697,0.061130897,0.040544667,0.029131286,0.032327901,0.029113301,0.021346363,0.075295587,0.038982322
Vrede_Hallii_IH/0813_0816_p1,0.087793544,0.040415522,408310,0.087793544,0.040415522,0.063915186,0.033821371,0.047869529,0.030230775,0.053392014,0.024904329,0.067641239,0.034209928
Vrede_Hallii_IH/0813_0816_p10,0.115743196,0.075893865,1327284,0.115743196,0.075893865,0.100074867,0.057859063,0.082439282,0.050286947,0.083853362,0.040178056,0.101166764,0.061262898
Vrede_Hallii_IH/0813_0816_p2,0.115743196,0.075893865,1327284,0.115743196,0.075893865,0.100074867,0.057859063,0.082439282,0.050286947,0.083853362,0.040178056,0.101166764,0.061262898
Vrede_Hallii_IH/0813_0816_p3,0.115743196,0.075893865,1327284,0.115743196,0.075893865,0.100074867,0.057859063,0.082439282,0.050286947,0.083853362,0.040178056,0.101166764,0.061262898
Vrede_Hallii_IH/0813_0816_p4,0.115743196,0.075893865,1327284,0.115743196,0.075893865,0.100074867,0.057859063,0.082439282,0.050286947,0.083853362,0.040178056,0.101166764,0.061262898
Vrede_Hallii_IH/0813_0816_p5,0.115743196,0.075893865,1327284,0.115743196,0.075893865,0.100074867,0.057859063,0.082439282,0.050286947,0.083853362,0.040178056,0.101166764,0.061262898
Vrede_Hallii_IH/0813_0816_p6,0.115743196,0.075893865,1327284,0.115743196,0.075893865,0.100074867,0.057859063,0.082439282,0.050286947,0.083853362,0.040178056,0.101166764,0.061262898
Vrede_Hallii_IH/0813_0816_p7,0.115743196,0.075893865,1327284,0.115743196,0.075893865,0.100074867,0.057859063,0.082439282,0.050286947,0.083853362,0.040178056,0.101166764,0.061262898
Vrede_Hallii_IH/0813_0816_p8,0.115743196,0.075893865,1327284,0.115743196,0.075893865,0.100074867,0.057859063,0.082439282,0.050286947,0.083853362,0.040178056,0.101166764,0.061262898
Vrede_Hallii_IH/0813_0816_p9,0.115743196,0.075893865,1327284,0.115743196,0.075893865,0.100074867,0.057859063,0.082439282,0.050286947,0.083853362,0.040178056,0.101166764,0.061262898
Vrede_Hallii_IH/0819_0822_a1,0.258454836,0.070990124,117902,0.258454836,0.070990124,0.166576612,0.055852628,0.118781735,0.043499237,0.098961674,0.030997737,0.186140462,0.057907146
Vrede_Hallii_IH/0819_0822_a2,0.304290270,0.074767936,95038,0.304290270,0.074767936,0.191330979,0.054142415,0.141833168,0.040525432,0.119275020,0.027773107,0.216922767,0.057006922
Vrede_Hallii_IH/0819_0822_a3,0.293250654,0.082593597,107196,0.293250654,0.082593597,0.185008319,0.058132427,0.134771040,0.043565129,0.112526669,0.030336002,0.209116229,0.062180725
Vrede_Hallii_IH/0819_0822_b1,0.197727397,0.090187353,138141,0.197727397,0.090187353,0.142584145,0.064491911,0.112946124,0.052459176,0.101748879,0.039078713,0.153859657,0.068815280
Vrede_Hallii_IH/0819_0822_b10,0.180533865,0.048147154,5825,0.180533865,0.048147154,0.148733665,0.044226376,0.104318506,0.033147709,0.081108653,0.022505470,0.151146636,0.042718231
Vrede_Hallii_IH/0819_0822_b11,0.102107227,0.049233763,919068,0.102107227,0.049233763,0.096519802,0.041669273,0.085109706,0.036160507,0.088165890,0.027803651,0.095365894,0.042309994
Vrede_Hallii_IH/0819_0822_b2,0.324409342,0.091087679,1690,0.324409342,0.091087679,0.278796210,0.072051969,0.215910180,0.050569788,0.164048935,0.035710101,0.283459404,0.073951644
Vrede_Hallii_IH/0819_0822_b3,0.188583496,0.033991400,560,0.188583496,0.033991400,0.184388187,0.031510576,0.141598530,0.025034704,0.109662992,0.017553312,0.179116237,0.030274701
Vrede_Hallii_IH/0819_0822_b4,0.412040418,0.136651111,414,0.412040418,0.136651111,0.331532977,0.125009246,0.255925258,0.097910276,0.190484093,0.065116813,0.345063660,0.122034291
Vrede_Hallii_IH/0819_0822_b5,0.348286613,0.118816377,48650,0.348286613,0.118816377,0.234287112,0.094617570,0.172252121,0.075564615,0.139002986,0.055520843,0.258838084,0.098770352
Vrede_Hallii_IH/0819_0822_b6,0.219424829,0.091379500,35073,0.219424829,0.091379500,0.177890021,0.072778370,0.125864900,0.054052371,0.096653264,0.035295865,0.182377337,0.074789675
Vrede_Hallii_IH/0819_0822_b7,0.218893007,0.122131458,138160,0.218893007,0.122131458,0.158189249,0.094036028,0.118465960,0.075287318,0.102491174,0.055797720,0.169723735,0.099387557
Vrede_Hallii_IH/0819_0822_b8,0.131812440,0.019032994,1018,0.131812440,0.019032994,0.116885211,0.021127014,0.081660651,0.017989755,0.069504992,0.011892489,0.115168695,0.018155468
Vrede_Hallii_IH/0819_0822_b9,0.110381919,0.025313759,761,0.110381919,0.025313759,0.103747785,0.024182809,0.076558785,0.018536624,0.066334456,0.012887915,0.100703235,0.021140699
