,Label,lumMean,lumSD,area,lwMean,lwSD,swMean,swSD
19211,alexanderbay_herrei_RS/3859_3862_b5,0.252126138,0.079778467,5799,0.252126138,0.079778467,0.130608931,0.052120174
19212,alexanderbay_herrei_RS/3859_3862_b6,0.116933961,0.05385519,45359,0.116933961,0.05385519,0.080020148,0.030111108
19213,alexanderbay_herrei_RS/3859_3862_c1,0.251823045,0.052777,71061,0.251823045,0.052777,0.142816521,0.027184991
19214,alexanderbay_herrei_RS/3859_3862_c2,0.126384378,0.027228116,21786,0.126384378,0.027228116,0.07244177,0.01421643
19215,alexanderbay_herrei_RS/3859_3862_c3,0.16632226,0.048843554,97788,0.16632226,0.048843554,0.107784093,0.023261219
19216,alexanderbay_herrei_RS/3859_3862_c4,0.170787638,0.04309105,53541,0.170787638,0.04309105,0.097214083,0.020853302
19217,alexanderbay_herrei_RS/3859_3862_c5,0.148614514,0.036710573,27399,0.148614514,0.036710573,0.085472907,0.018838825
19218,alexanderbay_herrei_RS/3865_3867_a1,0.20393986,0.08934116,15530,0.20393986,0.08934116,0.1098736,0.045952599
19219,alexanderbay_herrei_RS/3865_3867_a2,0.145960232,0.058230376,12174,0.145960232,0.058230376,0.079189607,0.036365583
19220,alexanderbay_herrei_RS/3865_3867_a3,0.148951968,0.042633952,10024,0.148951968,0.042633952,0.084920317,0.02069373
19221,alexanderbay_herrei_RS/3865_3867_b1,0.231666928,0.181816,133494,0.231666928,0.181816,0.155729583,0.122778844
19222,alexanderbay_herrei_RS/3865_3867_b2,0.161325345,0.067205217,101889,0.161325345,0.067205217,0.087007408,0.042469427
19223,alexanderbay_herrei_RS/3865_3867_b3,0.192063812,0.079550864,20142,0.192063812,0.079550864,0.130661012,0.066318764
19224,alexanderbay_herrei_RS/3865_3867_b4,0.109953198,0.047392009,33753,0.109953198,0.047392009,0.069663447,0.027340236
19225,alexanderbay_herrei_RS/3865_3867_b5,0.25708375,0.102843932,29922,0.25708375,0.102843932,0.205178787,0.077768874
19226,alexanderbay_herrei_RS/3865_3867_b6,0.143817989,0.072071364,124242,0.143817989,0.072071364,0.095686399,0.04800145
19227,alexanderbay_herrei_RS/3865_3867_b7,0.281307001,0.135630468,293190,0.281307001,0.135630468,0.207559022,0.098179337
19228,alexanderbay_herrei_RS/3865_3867_c1,0.149310442,0.044506539,49227,0.149310442,0.044506539,0.08838361,0.02204438
19229,alexanderbay_herrei_RS/3865_3867_c2,0.177796358,0.050657739,42261,0.177796358,0.050657739,0.099796055,0.02740728
19230,alexanderbay_herrei_RS/3865_3867_p1,0.143817989,0.072071364,124242,0.143817989,0.072071364,0.095686399,0.04800145
19231,alexanderbay_herrei_RS/3871_3877_a1,0.038015416,0.041917858,17462,0.038015416,0.041917858,0.028110164,0.021167395
19232,alexanderbay_herrei_RS/3871_3877_a1,0.196851581,0.064329248,8256,0.196851581,0.064329248,0.102184981,0.022807178
19233,alexanderbay_herrei_RS/3871_3877_a2,0.094262126,0.067966594,11642,0.094262126,0.067966594,0.064922949,0.036297164
19234,alexanderbay_herrei_RS/3871_3877_a2,0.20522556,0.076223757,11628,0.20522556,0.076223757,0.096484694,0.032488295
19235,alexanderbay_herrei_RS/3871_3877_a3,0.224766496,0.062177468,9294,0.224766496,0.062177468,0.105744659,0.024737918
19236,alexanderbay_herrei_RS/3871_3877_b1,0.163369982,0.099573501,109026,0.163369982,0.099573501,0.109517414,0.05955317
19237,alexanderbay_herrei_RS/3871_3877_b2,0.513724345,0.128290182,11270,0.513724345,0.128290182,0.30190398,0.079198202
19238,alexanderbay_herrei_RS/3871_3877_b3,0.286657011,0.139892256,37758,0.286657011,0.139892256,0.198070165,0.104967271
19239,alexanderbay_herrei_RS/3871_3877_b4,0.256307725,0.126244247,69793,0.256307725,0.126244247,0.149961785,0.064184766
19240,alexanderbay_herrei_RS/3871_3877_b5,0.518574895,0.176121914,38322,0.518574895,0.176121914,0.33587093,0.124904732
19241,alexanderbay_herrei_RS/3871_3877_b6,0.236237345,0.096181762,70713,0.236237345,0.096181762,0.137557692,0.041301151
19242,alexanderbay_herrei_RS/3871_3877_b7,0.055821144,0.015769279,6259,0.055821144,0.015769279,0.03992783,0.00820288
19243,alexanderbay_herrei_RS/3871_3877_b8,0.156220762,0.115828613,64487,0.156220762,0.115828613,0.118764982,0.072534405
19244,alexanderbay_herrei_RS/3871_3877_b9,0.158649358,0.080050382,65850,0.158649358,0.080050382,0.116242399,0.044714625
19245,alexanderbay_herrei_RS/3871_3877_c1,0.278284362,0.064638603,35031,0.278284362,0.064638603,0.137557553,0.029353803
19246,alexanderbay_herrei_RS/3880_3883_a1,0.170555323,0.066850125,14213,0.170555323,0.066850125,0.068506494,0.026658789
19247,alexanderbay_herrei_RS/3880_3883_a2,0.312148714,0.07438643,9322,0.312148714,0.07438643,0.126576126,0.025219822
19248,alexanderbay_herrei_RS/3880_3883_b1,0.229859531,0.126653133,106512,0.229859531,0.126653133,0.157083915,0.084884026
19249,alexanderbay_herrei_RS/3880_3883_b2,0.540971513,0.214454992,59583,0.540971513,0.214454992,0.359487509,0.137631911
19250,alexanderbay_herrei_RS/3880_3883_b3,0.282523413,0.094476599,98247,0.282523413,0.094476599,0.201936985,0.070539067
19251,alexanderbay_herrei_RS/3880_3883_b4,0.246715192,0.164860873,95568,0.246715192,0.164860873,0.150520502,0.10018997
19252,alexanderbay_herrei_RS/3880_3883_b5,0.220188704,0.093022281,68196,0.220188704,0.093022281,0.127543698,0.051886016
19253,alexanderbay_herrei_RS/3880_3883_b6,0.156774503,0.106127597,73838,0.156774503,0.106127597,0.094552226,0.062873561
19254,alexanderbay_herrei_RS/3880_3883_c1,0.161290274,0.057674591,18073,0.161290274,0.057674591,0.078112069,0.030464335
19255,alexanderbay_herrei_RS/3880_3883_c2,0.106454988,0.040944627,55564,0.106454988,0.040944627,0.054730736,0.01929366
19256,alexanderbay_herrei_RS/3880_3883_c3,0.175539177,0.059620009,20274,0.175539177,0.059620009,0.079362556,0.02639624
19257,alexanderbay_herrei_RS/3886_3888_a1,0.182478616,0.063625604,16518,0.182478616,0.063625604,0.107023339,0.030770292
19258,alexanderbay_herrei_RS/3886_3888_a2,0.166332423,0.058046178,9950,0.166332423,0.058046178,0.090902779,0.027741351
19259,alexanderbay_herrei_RS/3886_3888_b1,0.282005539,0.118881957,89441,0.282005539,0.118881957,0.227650482,0.106166685
19260,alexanderbay_herrei_RS/3886_3888_b2,0.247730491,0.099692472,9559,0.247730491,0.099692472,0.165386217,0.077086299
19261,alexanderbay_herrei_RS/3886_3888_b3,0.161199343,0.069685112,52269,0.161199343,0.069685112,0.096131435,0.042223753
19262,alexanderbay_herrei_RS/3886_3888_b4,0.108612902,0.074860769,121796,0.108612902,0.074860769,0.086621409,0.062065261
19263,alexanderbay_herrei_RS/3886_3888_b5,0.363688417,0.095370064,5991,0.363688417,0.095370064,0.240241476,0.055498586
19264,alexanderbay_herrei_RS/3886_3888_b6,0.204619763,0.096539154,19463,0.204619763,0.096539154,0.133656855,0.060190716
19265,alexanderbay_herrei_RS/3886_3888_c1,0.155191421,0.048725339,17238,0.155191421,0.048725339,0.075700154,0.025523313
19266,alexanderbay_herrei_RS/3886_3888_c2,0.135723503,0.047163178,9322,0.135723503,0.047163178,0.067983048,0.022944723
19267,alexanderbay_herrei_RS/3895_3898_a1,0.227382124,0.06335841,17462,0.227382124,0.06335841,0.11927969,0.029429669
19268,alexanderbay_herrei_RS/3895_3898_a2,0.168720721,0.046338087,11642,0.168720721,0.046338087,0.092963058,0.02536461
19269,alexanderbay_herrei_RS/3895_3898_b1,0.441548064,0.101037819,20098,0.441548064,0.101037819,0.328365089,0.069890111
19270,alexanderbay_herrei_RS/3895_3898_b2,0.469005903,0.080385635,37865,0.469005903,0.080385635,0.323825601,0.064997031
19271,alexanderbay_herrei_RS/3895_3898_b3,0.293122894,0.097365294,22428,0.293122894,0.097365294,0.178413577,0.056887709
19272,alexanderbay_herrei_RS/3895_3898_c1,0.129335516,0.049312545,89763,0.129335516,0.049312545,0.065170761,0.022054411
19273,alexanderbay_herrei_RS/3895_3898_c2,0.249061035,0.05409164,41481,0.249061035,0.05409164,0.133048086,0.024552826
19274,alexanderbay_herrei_RS/3895_3898_c3,0.191144008,0.040787228,38035,0.191144008,0.040787228,0.118086087,0.016560067
19275,alexanderbay_herrei_RS/3895_3898_c4,0.179363496,0.046734067,42252,0.179363496,0.046734067,0.09620632,0.018877618
19276,alexanderbay_herrei_RS/3901_3904_a1,0.151686039,0.059965787,20736,0.151686039,0.059965787,0.075019167,0.028950671
19277,alexanderbay_herrei_RS/3901_3904_a2,0.130842692,0.043590555,20551,0.130842692,0.043590555,0.060262543,0.020894533
19278,alexanderbay_herrei_RS/3901_3904_b1,0.144299638,0.081309003,143591,0.144299638,0.081309003,0.087290666,0.046963219
19279,alexanderbay_herrei_RS/3901_3904_b2,0.334971972,0.054190227,21340,0.334971972,0.054190227,0.171275066,0.034662343
19280,alexanderbay_herrei_RS/3901_3904_b3,0.099973019,0.047822072,15974,0.099973019,0.047822072,0.049477813,0.02463683
19281,alexanderbay_herrei_RS/3901_3904_c1,0.186696813,0.041068116,15296,0.186696813,0.041068116,0.083773233,0.019042106
19282,alexanderbay_herrei_RS/3901_3904_c2,0.186696813,0.041068116,15296,0.186696813,0.041068116,0.083773233,0.019042106
19283,alexanderbay_herrei_RS/3901_3904_c3,0.186696813,0.041068116,15296,0.186696813,0.041068116,0.083773233,0.019042106
19284,alexanderbay_herrei_RS/3901_3904_c4,0.107637665,0.027441018,12544,0.107637665,0.027441018,0.050103881,0.012051998
19285,alexanderbay_herrei_RS/3901_3904_p1,0.144299638,0.081309003,143591,0.144299638,0.081309003,0.087290666,0.046963219
19286,alexanderbay_herrei_RS/3907_3910_a1,0.155444371,0.02911584,12925,0.155444371,0.02911584,0.080436497,0.012598164
19287,alexanderbay_herrei_RS/3907_3910_a2,0.170632275,0.045068733,21523,0.170632275,0.045068733,0.093910571,0.025198736
19288,alexanderbay_herrei_RS/3907_3910_b1,0.310749644,0.093846002,34841,0.310749644,0.093846002,0.227716336,0.062473585
19289,alexanderbay_herrei_RS/3907_3910_b2,0.333273025,0.105782665,6182,0.333273025,0.105782665,0.248767117,0.069154331
19290,alexanderbay_herrei_RS/3907_3910_b3,0.476038853,0.170269639,74756,0.476038853,0.170269639,0.309216827,0.10067336
19291,alexanderbay_herrei_RS/3907_3910_b4,0.442139115,0.12421507,26689,0.442139115,0.12421507,0.340122158,0.089303836
19292,alexanderbay_herrei_RS/3907_3910_c1,0.310413793,0.055766184,63459,0.310413793,0.055766184,0.168299993,0.026310187
19293,alexanderbay_herrei_RS/3907_3910_c10,0.285968594,0.060453082,23205,0.285968594,0.060453082,0.145195988,0.028924307
19294,alexanderbay_herrei_RS/3907_3910_c2,0.224210555,0.055864135,61527,0.224210555,0.055864135,0.105523838,0.025806148
19295,alexanderbay_herrei_RS/3907_3910_c3,0.156661956,0.038899457,8660,0.156661956,0.038899457,0.08544882,0.01698458
19296,alexanderbay_herrei_RS/3907_3910_c4,0.197945397,0.03014363,19630,0.197945397,0.03014363,0.114912535,0.01543347
19297,alexanderbay_herrei_RS/3907_3910_c5,0.165784939,0.032944754,15225,0.165784939,0.032944754,0.098983846,0.015962912
19298,alexanderbay_herrei_RS/3907_3910_c6,0.194178197,0.04055371,13644,0.194178197,0.04055371,0.108213074,0.019811285
19299,alexanderbay_herrei_RS/3907_3910_c7,0.243921713,0.057404984,30174,0.243921713,0.057404984,0.131503986,0.029583727
19300,alexanderbay_herrei_RS/3907_3910_c8,0.249269174,0.057810938,33056,0.249269174,0.057810938,0.132273678,0.027434542
19301,alexanderbay_herrei_RS/3907_3910_c9,0.276138009,0.047238694,32223,0.276138009,0.047238694,0.155276099,0.02232213
19302,Attie1_localis_BA/9872_9876_a1,0.103002325,0.016957278,20082,0.103002325,0.016957278,0.071069335,0.013199094
19303,Attie1_localis_BA/9872_9876_a2,0.07630245,0.024289588,20059,0.07630245,0.024289588,0.047715509,0.010246619
19304,Attie1_localis_BA/9872_9876_b1,0.204390105,0.048167179,742,0.204390105,0.048167179,0.11404588,0.034471328
19305,Attie1_localis_BA/9872_9876_b10,0.184173879,0.056583665,417,0.184173879,0.056583665,0.081951049,0.024330883
19306,Attie1_localis_BA/9872_9876_b11,0.159265499,0.034268212,210,0.159265499,0.034268212,0.06572822,0.014631571
19307,Attie1_localis_BA/9872_9876_b12,0.098948307,0.025066655,155,0.098948307,0.025066655,0.039386417,0.010762977
19308,Attie1_localis_BA/9872_9876_b13,0.039272793,0.008742749,37109,0.039272793,0.008742749,0.034127492,0.006587469
19309,Attie1_localis_BA/9872_9876_b2,0.136970865,0.02842696,533,0.136970865,0.02842696,0.049142101,0.012593641
19310,Attie1_localis_BA/9872_9876_b3,0.025397518,0.00800506,261,0.025397518,0.00800506,0.015988561,0.005061527
19311,Attie1_localis_BA/9872_9876_b4,0.059214058,0.011691438,17961,0.059214058,0.011691438,0.043377837,0.009117042
19312,Attie1_localis_BA/9872_9876_b5,0.091811158,0.035581951,254424,0.091811158,0.035581951,0.037380022,0.01450032
19313,Attie1_localis_BA/9872_9876_b6,0.159867326,0.037921758,581,0.159867326,0.037921758,0.077182726,0.021672989
19314,Attie1_localis_BA/9872_9876_b7,0.369761572,0.094176087,1792,0.369761572,0.094176087,0.226705492,0.068428493
19315,Attie1_localis_BA/9872_9876_b8,0.081241796,0.022494148,1833,0.081241796,0.022494148,0.038208984,0.013300504
19316,Attie1_localis_BA/9872_9876_b9,0.149373775,0.037625441,142,0.149373775,0.037625441,0.067674474,0.017652266
19317,Attie1_localis_BA/9872_9876_c1,0.100618425,0.020340939,2914,0.100618425,0.020340939,0.036680785,0.010429773
19318,Attie1_localis_BA/9872_9876_c2,0.108032969,0.025459127,16432,0.108032969,0.025459127,0.038688633,0.011886016
19319,Attie1_localis_BA/9872_9876_c3,0.124381031,0.038245276,13001,0.124381031,0.038245276,0.053185179,0.018235577
19320,Attie1_localis_BA/9872_9876_c4,0.10877074,0.025098635,8540,0.10877074,0.025098635,0.03722554,0.011718347
19321,Attie1_localis_BA/9872_9876_c5,0.089148349,0.025562891,5148,0.089148349,0.025562891,0.033543087,0.014412012
19322,Attie1_localis_BA/9872_9876_p1,0.091811158,0.035581951,254424,0.091811158,0.035581951,0.037380022,0.01450032
19323,Attie1_localis_BA/9879_9882_a1,0.12111305,0.035182292,22946,0.12111305,0.035182292,0.069779221,0.015325503
19324,Attie1_localis_BA/9879_9882_a2,0.114372797,0.029017111,17797,0.114372797,0.029017111,0.073154,0.012313211
19325,Attie1_localis_BA/9879_9882_b1,0.099147726,0.024453877,21600,0.099147726,0.024453877,0.046008884,0.013286347
19326,Attie1_localis_BA/9879_9882_b2,0.209892786,0.052582372,39077,0.209892786,0.052582372,0.098279303,0.030208107
19327,Attie1_localis_BA/9879_9882_b3,0.211652106,0.06965031,96800,0.211652106,0.06965031,0.109331449,0.042610861
19328,Attie1_localis_BA/9879_9882_b4,0.172402689,0.048814656,163505,0.172402689,0.048814656,0.072525484,0.026540855
19329,Attie1_localis_BA/9879_9882_b5,0.069455831,0.023582298,9440,0.069455831,0.023582298,0.055094108,0.018110722
19330,Attie1_localis_BA/9879_9882_b6,0.280822645,0.068787733,554,0.280822645,0.068787733,0.165872008,0.047935258
19331,Attie1_localis_BA/9879_9882_b7,0.156132446,0.036950048,220,0.156132446,0.036950048,0.09072515,0.024363833
19332,Attie1_localis_BA/9879_9882_b8,0.196702915,0.040291942,108,0.196702915,0.040291942,0.087782238,0.016640791
19333,Attie1_localis_BA/9879_9882_c1,0.056798205,0.030131971,14437,0.056798205,0.030131971,0.017410265,0.012948534
19334,Attie1_localis_BA/9879_9882_c10,0.152908339,0.032983362,93165,0.152908339,0.032983362,0.06266452,0.020735749
19335,Attie1_localis_BA/9879_9882_c11,0.133043303,0.024456399,41218,0.133043303,0.024456399,0.0519519,0.012416422
19336,Attie1_localis_BA/9879_9882_c12,0.148225723,0.021940318,36581,0.148225723,0.021940318,0.058858503,0.011667467
19337,Attie1_localis_BA/9879_9882_c13,0.142163952,0.025752643,19802,0.142163952,0.025752643,0.058494519,0.013809835
19338,Attie1_localis_BA/9879_9882_c14,0.12358197,0.025068104,16379,0.12358197,0.025068104,0.049848967,0.012753021
19339,Attie1_localis_BA/9879_9882_c15,0.148258488,0.025973501,46771,0.148258488,0.025973501,0.060703704,0.014194578
19340,Attie1_localis_BA/9879_9882_c16,0.148258488,0.025973501,46771,0.148258488,0.025973501,0.060703704,0.014194578
19341,Attie1_localis_BA/9879_9882_c2,0.085124685,0.053276027,44237,0.085124685,0.053276027,0.047166672,0.034355957
19342,Attie1_localis_BA/9879_9882_c3,0.104886301,0.06800257,26697,0.104886301,0.06800257,0.06307885,0.044660938
19343,Attie1_localis_BA/9879_9882_c4,0.093665193,0.059567254,14542,0.093665193,0.059567254,0.061214037,0.039319028
19344,Attie1_localis_BA/9879_9882_c5,0.130653934,0.025454341,30350,0.130653934,0.025454341,0.048230113,0.013272504
19345,Attie1_localis_BA/9879_9882_c6,0.153241503,0.032635313,93165,0.153241503,0.032635313,0.062788264,0.020578166
19346,Attie1_localis_BA/9879_9882_c7,0.153107444,0.032870121,93165,0.153107444,0.032870121,0.062746071,0.020683375
19347,Attie1_localis_BA/9879_9882_c8,0.153082925,0.033040954,93165,0.153082925,0.033040954,0.062760867,0.020753629
19348,Attie1_localis_BA/9879_9882_c9,0.153241503,0.032635313,93165,0.153241503,0.032635313,0.062788264,0.020578166
19349,Attie1_localis_BA/9879_9882_p1,0.211652106,0.06965031,96800,0.211652106,0.06965031,0.109331449,0.042610861
19350,Attie1_localis_BA/9885_9888_a1-1,0.124876037,0.030009777,29878,0.124876037,0.030009777,0.075767369,0.014825372
19351,Attie1_localis_BA/9885_9888_a1-1,0.124876037,0.030009777,29878,0.124876037,0.030009777,0.075767369,0.014825372
19352,Attie1_localis_BA/9885_9888_a2,0.123027441,0.030965126,19713,0.123027441,0.030965126,0.073167873,0.016170108
19353,Attie1_localis_BA/9885_9888_b1,0.171214717,0.054721985,386402,0.171214717,0.054721985,0.090422707,0.036639299
19354,Attie1_localis_BA/9885_9888_b10,0.2618069,0.106817331,788102,0.2618069,0.106817331,0.155642404,0.081871347
19355,Attie1_localis_BA/9885_9888_b11,0.086976339,0.038601386,677054,0.086976339,0.038601386,0.047451375,0.021788863
19356,Attie1_localis_BA/9885_9888_b12,0.249228554,0.110405556,49166,0.249228554,0.110405556,0.16430704,0.089953094
19357,Attie1_localis_BA/9885_9888_b13,0.129617845,0.033125564,376,0.129617845,0.033125564,0.036206433,0.016319266
19358,Attie1_localis_BA/9885_9888_b2,0.15852439,0.039544651,2754,0.15852439,0.039544651,0.096396154,0.026728778
19359,Attie1_localis_BA/9885_9888_b3,0.034179406,0.014339265,17792,0.034179406,0.014339265,0.037444729,0.013045851
19360,Attie1_localis_BA/9885_9888_b4,0.214052202,0.074706712,18455,0.214052202,0.074706712,0.123403194,0.055106213
19361,Attie1_localis_BA/9885_9888_b5,0.154303114,0.055553954,341556,0.154303114,0.055553954,0.085790149,0.033355408
19362,Attie1_localis_BA/9885_9888_b6,0.07897064,0.031873497,190842,0.07897064,0.031873497,0.051739029,0.021490023
19363,Attie1_localis_BA/9885_9888_b7,0.087835355,0.032559344,389961,0.087835355,0.032559344,0.042346243,0.016881099
19364,Attie1_localis_BA/9885_9888_b8,0.158675464,0.044569053,1197078,0.158675464,0.044569053,0.08744538,0.027357662
19365,Attie1_localis_BA/9885_9888_b9,0.162337717,0.06066859,159523,0.162337717,0.06066859,0.081598266,0.035384371
19366,Attie1_localis_BA/9885_9888_c1,0.088287881,0.023828921,8199,0.088287881,0.023828921,0.031010217,0.013876797
19367,Attie1_localis_BA/9885_9888_c2,0.086664555,0.030328956,9016,0.086664555,0.030328956,0.029298497,0.014679362
19368,Attie1_localis_BA/9885_9888_c3,0.120787301,0.040492448,34298,0.120787301,0.040492448,0.048805686,0.022297053
19369,Attie1_localis_BA/9885_9888_c4,0.073985442,0.027744386,5137,0.073985442,0.027744386,0.023555829,0.013533651
19370,Attie1_localis_BA/9885_9888_c5,0.070813613,0.023141776,2979,0.070813613,0.023141776,0.020783822,0.009953171
19371,Attie1_localis_BA/9885_9888_p1,0.171214717,0.054721985,386402,0.171214717,0.054721985,0.090422707,0.036639299
19372,Attie1_localis_BA/9885_9888_p2,0.154303114,0.055553954,341556,0.154303114,0.055553954,0.085790149,0.033355408
19373,Attie1_localis_BA/9885_9888_p3,0.154303114,0.055553954,341556,0.154303114,0.055553954,0.085790149,0.033355408
19374,Attie1_localis_BA/9885_9888_p4,0.154303114,0.055553954,341556,0.154303114,0.055553954,0.085790149,0.033355408
19375,Attie1_localis_BA/9885_9888_p5,0.087835355,0.032559344,389961,0.087835355,0.032559344,0.042346243,0.016881099
19376,Attie1_localis_BA/9885_9888_p6,0.2618069,0.106817331,788102,0.2618069,0.106817331,0.155642404,0.081871347
19377,Attie1_localis_BA/9885_9888_p7,0.2618069,0.106817331,788102,0.2618069,0.106817331,0.155642404,0.081871347
19378,Attie1_localis_BA/9885_9888_p8,0.2618069,0.106817331,788102,0.2618069,0.106817331,0.155642404,0.081871347
19379,Attie1_localis_BA/9891_9894_a1,0.131168771,0.036697669,31202,0.131168771,0.036697669,0.082586846,0.02307128
19380,Attie1_localis_BA/9891_9894_a2,0.138919808,0.037723805,33293,0.138919808,0.037723805,0.083099843,0.020400739
19381,Attie1_localis_BA/9891_9894_a3,0.128434606,0.036589068,49644,0.128434606,0.036589068,0.076979462,0.018723453
19382,Attie1_localis_BA/9891_9894_b1,0.186545141,0.064543807,698652,0.186545141,0.064543807,0.096004406,0.035443924
19383,Attie1_localis_BA/9891_9894_b10,0.248523071,0.097207164,136845,0.248523071,0.097207164,0.146963646,0.058817608
19384,Attie1_localis_BA/9891_9894_b11,0.081030727,0.025692902,23502,0.081030727,0.025692902,0.050538306,0.015054251
19385,Attie1_localis_BA/9891_9894_b12,0.254663192,0.100924355,6831,0.254663192,0.100924355,0.164766934,0.09293401
19386,Attie1_localis_BA/9891_9894_b13,0.148354685,0.024623063,330,0.148354685,0.024623063,0.07227604,0.014598717
19387,Attie1_localis_BA/9891_9894_b14,0.144495373,0.069694781,154480,0.144495373,0.069694781,0.081523008,0.043914183
19388,Attie1_localis_BA/9891_9894_b15,0.116139608,0.043724452,168267,0.116139608,0.043724452,0.067748367,0.024789355
